4/15/6 13835058056355905600 9 4062246863888187392 11 8461841487364096 4 504685732753833984 6 36275637379399680 7 8899373563904 10 6622873124864 3 413123215360 8 2155921536 5 6299696 0 531464 2 393734 1 4311810305 
4/15/7 13835058056355905537 9 3521814908603727872 10 872572427803033600 5 216742329136971776 4 282604553109504 7 53189411864576 11 211658144219136 8 8899306979328 2 117768192 6 269498368 3 6340736 1 124 0 132866 
4/16/1 13835058057429647362 8 2162853721044680704 7 2337385798791331840 10 72905317502943232 6 36275637379399680 3 2265019723022336 5 34594750464 11 413394812928 9 69526888448 4 8421600 2 1576984 0 265732 1 4311810305 
4/16/2 13835058057429647364 8 1081989810475761664 5 2369034141485236224 7 1159729680606035968 10 847732054949888 0 71331890593792 3 69531074560 11 8830587764736 9 4415327174656 6 8446080 4 1052784 2 3594 1 4311810305 
4/16/3 13835058057429647368 11 1081145385545629696 7 3485821295956852736 10 36240727885217792 6 7890129800658944 0 570655124750336 3 17799955087360 8 17683185664 9 3673088 4 8421600 5 4222992 2 393734 1 4311810305 
4/16/4 13835058057429647376 11 2166231420765208576 5 2369034141485236224 8 2284785162518528 6 74029018386530304 9 105793634435072 10 26004684800 7 826248527872 3 271605760 4 8421600 0 531464 2 393734 1 4311810305 
4/16/5 13835058057429647392 0 584350847744344064 4 504685732753833984 10 54254851516792832 11 3467807034886324224 5 17712512237568 8 569555646676992 9 275964264448 6 940576768 3 2121920 7 527384 2 393734 1 4311810305 
4/16/6 13835058057429647424 6 2368928588368969728 5 580403601000628224 4 504685732753833984 10 212068305207296 11 1157442799499476992 3 13219942891520 8 1007681536 9 1086357632 7 2121776 0 531464 2 393734 1 4311810305 
4/16/7 13835058057429647361 3 3485856480328941568 6 1009936614484344832 10 72905317502943232 7 6808244718665728 11 8860517531648 9 36170360214781952 5 138379001856 2 117768192 8 1079296 4 14712960 1 124 0 132866 
4/17/1 13835058055282229250 8 2163979620951523328 5 2369034141485236224 0 4565240998002688 9 72342376139456512 10 71196599123968 11 1693265153753088 7 138250551296 3 4345692160 6 8446080 4 1052784 1 34494482440 2 1797 
4/17/2 13835058055282229252 9 3521814908603727872 5 580403601000628224 4 504685732753833984 6 4626813649158144 7 13219976445952 8 141564277948416 0 139320098816 3 4345692160 2 5271552 11 33008 1 34494482440 10 1795 
4/17/3 13835058055282229256 8 1081989810475761664 6 2368928588368969728 3 1159690098187436032 10 212068305207296 5 17712512237568 11 845528753504256 9 940310528 7 3227533312 1 2207646876160 4 8421600 0 1062928 2 1287 
4/17/4 13835058055282229264 5 580403601000628224 4 504685732753833984 9 2314956036462608384 8 1157451561232760832 11 54184484920098816 6 4428178391040 0 139320098816 7 50725376 10 12632192 3 1060960 1 34494482440 2 1287 
4/17/5 13835058055282229280 9 3466645813168439296 11 1081145385545629696 8 579442627837952 4 63191682027356160 5 105831215398912 0 17832972648448 10 30115102720 7 540041216 6 134749184 3 67502848 2 12615872 1 31 
4/17/6 13835058055282229312 5 2369034141485236224 10 579851646163484672 6 504968307242172416 11 1157442902578692096 4 282604553109504 7 106378823729152 3 806881280 9 34561328128 2 50463488 8 2160099456 0 2125856 1 31 
4/17/7 13835058055282229249 7 3465537505447641088 2 865830222501511168 10 217018306555543552 6 63121038405271552 11 2327872274432 8 141290473783296 9 35322617397248 5 4412669952 4 134756352 3 6340736 1 124 0 132866 
4/18/1 13835058055282294786 8 2373397003624251392 6 2019873228968689664 3 217866030020558848 11 264432546480128 10 120460410880 9 284782135083008 7 415542280192 5 807428096 4 8421600 2 1576984 0 265732 1 4311810305 
4/18/2 13835058055282294788 8 2163979620951523328 5 2369034141485236224 6 74029018386530304 7 106378823729152 9 4521398508716032 4 15401786277888 10 51741196288 0 272109568 11 2155905216 3 4218928 2 3594 1 4311810305 
4/18/3 13835058055282294792 2 1011621066298097664 5 2369034141485236224 6 1157486676885372928 4 1130418212438016 9 72342376139456512 0 71331890593792 8 503578624 7 540545024 11 2155905216 3 4218928 10 3590 1 4311810305 
4/18/4 13835058055282294800 9 1733322906584219648 5 2369034141485236224 4 504685732753833984 7 4556479264718848 10 15418932592640 8 71194455834624 3 138245832704 6 235144192 11 2155905216 0 2125856 2 2574 1 4311810305 
4/18/5 13835058055282294816 11 1081145385545629696 7 2368963772741058560 9 1157451526873022464 6 3945064900329472 0 35665945296896 5 3307225481216 8 141290473783296 3 403440640 10 57536 4 7344144 2 2574 1 4311810305 
4/18/6 13835058055282294848 10 506092008125759488 8 67624363154735104 4 4037485862030671872 9 52896817217536 7 289180148039680 5 141700097900544 0 272109568 6 235144192 11 3229646976 3 4218928 2 2574 1 4311810305 
4/18/7 13835058055282294785 5 2369034141485236224 10 1736155248537370624 7 289932420151508992 11 216455360897089536 3 106379897470976 0 139320098816 6 120393826304 9 2207663587328 8 1079296 4 67372800 2 12615872 1 62 
4/19/1 13835058055282425858 10 3490289711212134400 11 1081145385545629696 6 36275637379399680 3 3404156719071232 0 570655124750336 7 415542280192 5 807428096 8 34495531008 9 17280664064 4 8421600 2 5148 1 4311810305 
4/19/2 13835058055282425860 8 2163979620951523328 5 2369034141485236224 6 74029018386530304 7 106378823729152 9 4521398508716032 4 15427656744960 10 25870598144 0 272109568 11 2155905216 3 4218928 2 3594 1 4311810305 
4/19/3 13835058055282425864 11 1081145385545629696 5 2369034141485236224 6 1160820396140789760 10 106034152603648 0 570655124750336 4 8831392284672 8 552985460736 9 17280664064 7 4219072 2 3149872 3 527366 1 4311810305 
4/19/4 13835058055282425872 9 4062246863888187392 10 505247583195627520 3 6808313438142464 6 1133613668106240 8 36240455154794496 7 8899373563904 5 276758003712 11 8623621632 2 12615872 0 2125856 4 526350 1 4311810305 
4/19/5 13835058055282425888 6 4039746457937379328 0 292175423872172032 2 216457555625377792 10 54254851516792832 8 8924942041088 11 9042521871089664 9 278107553792 4 235012608 7 4219072 5 3149848 3 527366 1 4311810305 
4/19/6 13835058055282425920 11 1081145385545629696 6 2368928588368969728 7 1160811600047767552 8 17849884082176 0 570655124750336 10 211933013737472 9 1891631104 4 235012608 2 57504 5 3149848 3 527366 1 4311810305 
4/19/7 13835058055282425857 11 1081145385545629696 5 2369034141485236224 6 1160820396140789760 9 105793634435072 7 578360296079360 10 827863334912 8 1112413372416 2 806367232 4 235407360 3 6340736 1 124 0 132866 
4/2/1 13835058063872098306 9 1015561715972046848 3 3485856480328941568 6 74029018386530304 8 33002528702464 11 36170087484358656 7 35665676861440 5 34594750464 10 543186944 4 8421600 2 1576984 0 265732 1 4311810305 
4/2/2 13835058063872098308 8 2163979620951523328 5 2369034141485236224 6 74029018386530304 7 106378823729152 9 4521398508716032 4 15427656744960 10 17280925696 0 272109568 11 2155905216 3 4218928 2 3594 1 4311810305 
4/2/3 13835058063872098312 11 1081145385545629696 3 3485856480328941568 9 3943948208832512 0 4565240998002688 8 36170361288523776 7 4449686781952 10 139055857664 5 403180544 6 8446080 4 1052784 2 393734 1 4311810305 
4/2/4 13835058063872098320 11 1081145385545629696 10 63261501015719936 5 3463294501726978048 9 3943948208832512 8 35699768164352 6 4415461261312 7 553518104576 3 271605760 4 8421600 0 531464 2 393734 1 4311810305 
4/2/5 13835058063872098336 8 4327959241903046656 5 148064633842827264 4 72346765596033024 0 9130481996005376 11 54184484920098816 9 120359747584 6 276761149440 7 135793664 10 8437952 3 2109464 2 393734 1 4311810305 
4/2/6 13835058063872098368 9 3521814908603727872 10 1010495166391255040 4 72346765596033024 7 4626882368634880 6 2260716165791744 3 141563732688896 11 504365056 8 2155921536 5 6299696 0 531464 2 393734 1 4311810305 
4/2/7 13835058063872098305 9 3521814908603727872 10 505247583195627520 7 4626882368634880 11 578721399749738496 5 1133600783204352 8 141564277948416 6 70599573504 2 117768192 4 134756352 3 6340736 1 124 0 132866 
4/20/1 13835058055282688002 11 2162290771091259392 7 2319459361212071936 2 54184757650522112 10 3390911039930368 9 72342376139456512 8 17798613958656 5 34594750464 6 3762307072 4 8421600 3 2109464 0 265732 1 4311810305 
4/20/2 13835058055282688004 11 1083115710382604288 5 2369034141485236224 6 1157486676885372928 10 1973623371857920 0 71331890593792 3 103280803840 9 4423850000384 7 811606016 8 2155921536 4 1052784 2 3594 1 4311810305 
4/20/3 13835058055282688008 11 1081145385545629696 5 2369034141485236224 7 1160811600047767552 9 123969936031744 0 570655124750336 10 51774488576 3 207773237248 4 269491200 8 2155921536 6 2105456 2 393734 1 4311810305 
4/20/4 13835058055282688016 0 2337403390977376256 6 2019873228968689664 3 217866030020558848 10 36240727885217792 8 17849884082176 9 284782135083008 11 1008730112 5 3225444352 4 8421600 7 1055752 2 393734 1 4311810305 
4/20/5 13835058055282688032 11 1083115710382604288 6 2368928588368969728 9 1157451526873022464 4 1974740063354880 7 211519623135232 5 3307225481216 0 69660049408 8 551915913216 3 2121920 10 7192 2 393734 1 4311810305 
4/20/6 13835058055282688064 9 3521814908603727872 0 584350847744344064 4 504685732753833984 10 247115238342656 5 17712512237568 8 569555646676992 6 138380574720 11 3229646976 3 4218928 7 1055752 2 393734 1 4311810305 
4/20/7 13835058055282688001 9 3466645813168439296 8 1081426860522340352 4 63191682027356160 11 132216273240064 10 284786396495872 7 4518439813120 5 141205438464 2 117768192 6 269498368 3 6340736 1 124 0 132866 
4/21/1 13835058055283212290 11 1083115710382604288 5 2369034141485236224 2 1975822395113472 10 106515188940800 9 1157451526873022464 7 69189763072 8 2224826744832 6 3762307072 4 8421600 3 2109464 0 265732 1 4311810305 
4/21/2 13835058055283212292 9 1733322906584219648 6 2368928588368969728 4 504685732753833984 5 4534403132817408 7 70850317385728 8 141290473783296 0 34830024704 11 2207647137792 10 49376 3 6303760 2 3594 1 4311810305 
4/21/3 13835058055283212296 10 1737263556258168832 5 2369034141485236224 4 504685732753833984 9 123969936031744 7 8916419215360 8 569555646676992 0 139320098816 6 134749184 11 2155905216 3 4218928 2 393734 1 4311810305 
4/21/4 13835058055283212304 8 2373397003624251392 6 2019873228968689664 3 217866030020558848 11 264432546480128 10 120460410880 9 284782135083008 7 415542280192 5 807428096 4 8421600 0 531464 2 393734 1 4311810305 
4/21/5 13835058055283212320 8 4325707442089361408 10 218143106950758400 4 63191682027356160 0 4565240998002688 3 4449988771840 5 3307225481216 9 70781600006144 11 3229646976 6 4223040 7 527384 2 393734 1 4311810305 
4/21/6 13835058055283212352 8 4327959241903046656 10 63261501015719936 5 148064633842827264 9 72342376139456512 7 52879905783808 6 4415461261312 4 962611642368 11 3229646976 3 4218928 0 531464 2 393734 1 4311810305 
4/21/7 13835058055283212289 11 1081145385545629696 10 63261501015719936 5 3463294501726978048 9 3943948208832512 8 4462471020544 7 35665676861440 6 553522298880 2 117768192 4 134756352 3 6340736 1 124 0 132866 
4/22/1 13835058055284260866 8 2163979620951523328 6 2368928588368969728 10 212068305207296 3 1702078359535616 9 72342376139456512 11 4521261338198016 7 17414881280 5 3225444352 4 8421600 2 1576984 0 265732 1 4311810305 
4/22/2 13835058055284260868 8 2162853721044680704 5 2369034141485236224 10 72905317502943232 7 4556479264718848 0 71331890593792 9 2265011200196608 4 8624406528 6 940576768 11 2155905216 3 4218928 2 3594 1 4311810305 
4/22/3 13835058055284260872 9 3521814908603727872 0 584350847744344064 4 504685732753833984 10 247115238342656 5 17712512237568 8 569555646676992 7 139319050240 6 134749184 11 2155905216 3 4218928 2 393734 1 4311810305 
4/22/4 13835058055284260880 8 4327959241903046656 3 217866030020558848 10 36240727885217792 7 2278239632359424 11 27056920112136192 9 284782135083008 6 69190287360 5 3225444352 4 8421600 0 531464 2 393734 1 4311810305 
4/22/5 13835058055284260896 9 3466645813168439296 11 1081145385545629696 4 63085716594229248 0 570655124750336 10 211931939995648 6 17661845045248 3 8847733293056 8 2160099456 5 1077312 7 527384 2 393734 1 4311810305 
4/22/6 13835058055284260928 8 4327959241903046656 10 217018306555543552 4 63191682027356160 6 2313406824579072 7 70850317385728 9 1132505600098304 5 17650679808 11 3229646976 3 4218928 0 531464 2 393734 1 4311810305 
4/22/7 13835058055284260865 10 1736146452444348416 4 505533456218849280 9 2314956036462608384 5 846649723191296 11 54184484920098816 7 17832838430720 2 1884291072 8 1103856992256 3 67901440 6 8446080 1 124 0 132866 
4/23/1 13835058055286358018 8 4327959241903046656 10 217018306555543552 3 2278394251182080 7 1132548516216832 11 54184484920098816 9 9113028322656256 6 8824946688 5 807428096 4 8421600 2 1576984 0 265732 1 4311810305 
4/23/2 13835058055286358020 8 2163979620951523328 5 2369034141485236224 6 4626813649158144 3 1702078359535616 9 72342376139456512 0 139320098816 7 17414881280 11 826789625856 10 24800 4 1839120 2 3594 1 4311810305 
4/23/3 13835058055286358024 9 3466645813168439296 11 1081145385545629696 10 27144743066533888 0 570655124750336 8 36170361288523776 3 8847733293056 7 207771140096 5 403180544 6 8446080 4 1052784 2 393734 1 4311810305 
4/23/4 13835058055286358032 9 3521814908603727872 11 1081145385545629696 8 8453045394341888 10 141565343301632 6 123283278135296 7 4518439813120 5 3307225481216 3 271605760 4 8421600 0 531464 2 393734 1 4311810305 
4/23/5 13835058055286358048 0 584350847744344064 4 504685732753833984 10 54254851516792832 11 3467807034886324224 5 17712512237568 8 569555646676992 9 278107553792 6 940576768 3 2121920 7 527384 2 393734 1 4311810305 
4/23/6 13835058055286358080 9 4038602965844492288 10 63155947899453440 4 504685732753833984 3 4530039446044672 5 141700097900544 8 569555646676992 6 69190287360 11 3229646976 7 2121776 0 531464 2 393734 1 4311810305 
4/23/7 13835058055286358017 6 4039746457937379328 3 435732060041117696 10 54254851516792832 4 9042624144998400 9 72904226581250048 7 278644391936 11 4415294275584 8 1103856992256 2 403707904 5 2154624 1 124 0 132866 
4/24/1 13835058055290552322 8 4325707442089361408 10 218143106950758400 11 67694731898912768 9 7748121001984 3 106379897470976 7 26594705932288 6 8824946688 5 1614856192 4 2105568 2 1576984 0 265732 1 4311810305 
4/24/2 13835058055290552324 8 1081426860522340352 6 1160820396140789760 10 54254851516792832 11 2314885598998953984 7 289180148039680 3 8847733293056 0 278640197632 9 403570688 5 2154624 4 1052784 2 3594 1 4311810305 
4/24/3 13835058055290552328 8 4325707442089361408 11 67694731898912768 10 217018306555543552 0 1141310249500672 3 106379897470976 7 17833241083904 5 8825339904 4 269491200 9 1077985408 6 2105456 2 393734 1 4311810305 
4/24/4 13835058055290552336 8 4327959241903046656 3 217866030020558848 10 9113164687867904 7 2278239632359424 11 54184484920098816 9 284782135083008 6 69190287360 5 1614856192 4 2105568 0 531464 2 393734 1 4311810305 
4/24/5 13835058055290552352 8 1081426860522340352 3 3485856480328941568 4 7885714574278656 11 36170087484358656 0 35665945296896 5 26422840131584 9 284782135083008 6 275779584 10 57536 7 527384 2 393734 1 4311810305 
4/24/6 13835058055290552384 9 3521814908603727872 11 1081145385545629696 4 7898960253419520 0 570655124750336 10 211933013737472 3 8847733293056 8 35323423752192 5 403180544 7 4251776 6 1052728 2 393734 1 4311810305 
4/24/7 13835058055290552321 11 1083115710382604288 7 3485821295956852736 10 1973623371857920 6 4521432331583488 9 13224204304384 8 36240455154794496 5 276758003712 2 117768192 4 134756352 3 6340736 1 124 0 132866 
4/25/1 13835058055282164226 8 2163979620951523328 10 2319406584653938688 7 1702061179666432 9 72342376139456512 11 54184484920098816 6 70850854256640 5 34594750464 3 811614208 4 8421600 0 1062928 2 787468 1 4311810305 
4/25/2 13835058055282164228 1 4467570830351532032 8 67624363154735104 6 3945064900329472 9 72342376139456512 7 141700634771456 4 61607145111552 10 69527928832 5 4412669952 11 2155905216 3 4218928 0 531464 2 196867 
4/25/3 13835058055282164232 8 2373397003624251392 6 2019873228968689664 10 217018306555543552 11 264432546480128 7 1132548516216832 9 484257562624 5 8825339904 3 811614208 4 8421600 0 1062928 2 394246 1 4311810305 
4/25/4 13835058055282164240 9 3521814908603727872 10 505247583195627520 0 584350847744344064 11 264432546480128 8 515932946432 6 7705204883456 7 17650155520 5 3225444352 4 8421600 3 3151880 2 394246 1 4311810305 
4/25/5 13835058055282164256 11 1081145385545629696 6 1160820396140789760 10 36240727885217792 8 2332899928788959232 0 570655124750336 3 8847733293056 4 3766517760 9 69122656256 7 4219072 5 3149848 2 394246 1 4311810305 
4/25/6 13835058055282164288 5 2369034141485236224 6 2019873228968689664 3 217866030020558848 7 4556479264718848 0 71331890593792 11 18186502144 9 284782135083008 8 2160099456 10 28720 4 3672072 2 394246 1 4311810305 
4/25/7 13835058055282164225 8 2373397003624251392 9 2019301482922246144 10 106034152603648 0 2282620499001344 11 216455360897089536 4 141291002265600 7 2224843390976 3 271605760 6 134749184 5 67567872 2 12615872 1 62 
4/26/1 13835058055282164738 9 4062246863888187392 10 506092008125759488 11 297967651127296 6 36275637379399680 5 6773197785530368 0 278640197632 3 51943309312 8 8690729472 4 8421600 7 2125840 2 788492 1 4311810305 
4/26/2 13835058055282164740 11 1081145385545629696 7 3485821295956852736 10 7907687626964992 3 36240315568357376 0 570655124750336 9 120359747584 8 552985460736 6 940576768 5 6308032 2 10296 4 918018 1 4311810305 
4/26/3 13835058055282164744 8 2373397003624251392 6 2019873228968689664 10 217018306555543552 11 264432546480128 7 1132548516216832 9 484257562624 5 8825339904 3 811614208 4 8421600 0 1062928 2 393734 1 4311810305 
4/26/4 13835058055282164752 9 3521814908603727872 10 505247583195627520 0 584350847744344064 11 264432546480128 8 515932946432 6 7705204883456 7 17650155520 5 3225444352 4 8421600 3 3151880 2 393734 1 4311810305 
4/26/5 13835058055282164768 11 1081145385545629696 6 1160820396140789760 10 36240727885217792 8 2332899928788959232 0 570655124750336 3 8847733293056 4 3766517760 9 69122656256 7 4219072 5 3149848 2 393734 1 4311810305 
4/26/6 13835058055282164800 5 2369034141485236224 6 2019873228968689664 3 217866030020558848 7 4556479264718848 0 71331890593792 11 18186502144 9 284782135083008 8 2160099456 10 28720 4 3672072 2 393734 1 4311810305 
4/26/7 13835058055282164737 8 4325707442089361408 4 63191682027356160 0 4565240998002688 5 1693299446382592 11 216455360897089536 7 70784282263552 9 2207663587328 6 538996736 10 404228096 3 67502848 2 12615872 1 62 
4/27/1 13835058055282165762 9 4062246863888187392 10 506092008125759488 11 297967651127296 6 36275637379399680 5 6773197785530368 0 278640197632 3 51943309312 8 8690729472 4 8421600 7 2125840 2 787468 1 4311810305 
4/27/2 13835058055282165764 11 1081145385545629696 2 3463320890006044672 6 63121038405271552 5 3386598892765184 0 570655124750336 8 141290473783296 7 17414881280 9 138245312512 10 4243648 4 2105400 3 787970 1 4311810305 
4/27/3 13835058055282165768 0 584350847744344064 4 504685732753833984 10 54254851516792832 11 3467807034886324224 3 569598562795520 6 17661845045248 9 278107553792 8 8690729472 7 4219072 2 3149872 5 787462 1 4311810305 
4/27/4 13835058055282165776 11 1081145385545629696 10 2332970160094183424 9 1159685734500663296 7 1692156985081856 8 36170361288523776 3 17799955087360 6 4415461261312 5 270271488 2 12615872 0 2125856 4 131598 1 4311810305 
4/27/5 13835058055282165792 5 2369034141485236224 10 1736146452444348416 2 216457555625377792 9 123248381526016 8 289923641238355968 0 139320098816 6 8824946688 11 826789625856 7 4219072 4 1052700 3 787970 1 4311810305 
4/27/6 13835058055282165824 8 2163979620951523328 6 74029018386530304 7 54149023522619392 9 2319371469001326592 10 15418932592640 11 141289404235776 0 139320098816 5 34594750464 2 57504 4 1052700 3 787970 1 4311810305 
4/27/7 13835058055282165761 9 4038602965844492288 4 504685732753833984 6 63121038405271552 10 4556582343933952 7 569559908089856 8 141290473783296 11 8830587764736 5 17297375232 2 806367232 3 6340736 1 124 0 132866 
4/28/1 13835058055282167810 11 2166231420765208576 7 2368963772741058560 6 74029018386530304 9 52896817217536 5 2267201566408704 8 141290473783296 3 413123215360 2 235536384 10 4243648 4 2105400 0 265732 1 4311810305 
4/28/2 13835058055282167812 8 2163979620951523328 0 2337403390977376256 6 74029018386530304 10 36240727885217792 4 15401786277888 7 139052711936 9 17661308698624 5 51607109632 11 2155905216 3 4218928 2 3594 1 4311810305 
4/28/3 13835058055282167816 0 2337403390977376256 6 2019873228968689664 3 217866030020558848 10 36240727885217792 5 17712512237568 9 284782135083008 8 138246365184 7 135793664 11 3229646976 4 4210800 2 393734 1 4311810305 
4/28/4 13835058055282167824 0 2337403390977376256 6 2019873228968689664 3 217866030020558848 10 36240727885217792 8 17849884082176 9 284782135083008 11 1008730112 5 3225444352 4 8421600 7 1575944 2 393734 1 4311810305 
4/28/5 13835058055282167840 5 2369034141485236224 6 1157486676885372928 4 504685732753833984 9 579842867250331648 0 71331890593792 10 104018739200 11 565157667274752 8 2160099456 3 3170368 7 527384 2 393734 1 4311810305 
4/28/6 13835058055282167872 9 3466645813168439296 11 1081145385545629696 4 63191682027356160 0 570655124750336 10 70782671650816 5 52845680263168 3 8847733293056 8 2155921536 6 7348256 7 527384 2 393734 1 4311810305 
4/28/7 13835058055282167809 9 3521814908603727872 10 868631778129084416 8 4569570325037056 2 216457555625377792 6 70850854256640 11 141289404235776 7 34594881536 4 30081613824 3 806881280 5 2154624 1 124 0 132866 
4/29/1 13835058055282171906 8 2163979620951523328 10 2319406584653938688 7 1702061179666432 9 72342376139456512 11 54184484920098816 6 70850854256640 5 34594750464 3 811614208 4 8421600 2 1576984 0 265732 1 4311810305 
4/29/2 13835058055282171908 10 3490289711212134400 5 866969316547887104 3 217866030020558848 6 36275637379399680 8 515932946432 9 284782135083008 7 17381588992 0 272109568 11 3229646976 4 4210800 2 3594 1 4311810305 
4/29/3 13835058055282171912 11 1081145385545629696 7 1160811600047767552 10 54254576638885888 8 2314903122465521664 0 570655124750336 9 120359747584 6 553522298880 5 403180544 3 6340736 4 1052784 2 393734 1 4311810305 
4/29/4 13835058055282171920 11 1081145385545629696 10 2332970160094183424 9 1159685734500663296 7 1692156985081856 8 36170361288523776 3 17799955087360 6 4415461261312 5 275791872 4 8421600 0 531464 2 393734 1 4311810305 
4/29/5 13835058055282171936 9 3521814908603727872 11 1081145385545629696 10 246702921482240 4 7898960253419520 0 570655124750336 3 8847733293056 8 552985460736 6 940576768 5 6308032 7 527384 2 393734 1 4311810305 
4/29/6 13835058055282171968 9 1733322906584219648 7 2368963772741058560 11 4536584976203776 4 504685732753833984 0 35665945296896 10 60230205440 8 141290473783296 5 403180544 3 6340736 6 1052728 2 393734 1 4311810305 
4/29/7 13835058055282171905 9 3521814908603727872 11 1081145385545629696 10 246702921482240 4 7898960253419520 5 578377475948544 6 553522298880 7 17281318912 8 1112413372416 2 403707904 3 6340736 1 124 0 132866 
4/3/1 13835058072462032898 9 3466645813168439296 11 1081145385545629696 8 579442627837952 10 54254851516792832 3 9060078892089344 7 415542280192 6 8824946688 5 807428096 4 8421600 2 1576984 0 265732 1 4311810305 
4/3/2 13835058072462032900 8 2163979620951523328 5 2369034141485236224 6 74029018386530304 7 106378823729152 9 4521398508716032 4 15427656744960 10 8690991104 0 272109568 11 2155905216 3 4218928 2 3594 1 4311810305 
4/3/3 13835058072462032904 8 2163979620951523328 5 2369034141485236224 6 74029018386530304 10 4556582343933952 7 71194988511232 4 15401786277888 0 34830024704 9 3152896 11 2155905216 3 4218928 2 393734 1 4311810305 
4/3/4 13835058072462032912 11 2166231420765208576 6 74029018386530304 10 54254576638885888 8 2314903122465521664 5 2267201566408704 9 103314096128 7 553518104576 3 271605760 4 8421600 0 531464 2 393734 1 4311810305 
4/3/5 13835058072462032928 11 1081145385545629696 3 3485856480328941568 10 7907687626964992 0 570655124750336 8 36170361288523776 6 35323690090496 9 103314096128 4 14712960 5 1077312 7 527384 2 393734 1 4311810305 
4/3/6 13835058072462032960 8 1081426860522340352 4 2314911781119590400 5 1160807202001256448 10 54254851516792832 9 284782135083008 6 481575305216 7 34830548992 11 3229646976 3 4218928 0 531464 2 393734 1 4311810305 
4/3/7 13835058072462032897 9 3521814908603727872 10 1012184016251518976 7 4626882368634880 5 578377475948544 11 72340181411168256 8 141564277948416 6 70599573504 2 117768192 4 134756352 3 6340736 1 124 0 132866 
4/30/1 13835058055282180098 8 2163979620951523328 6 2368928588368969728 10 212068305207296 7 1702061179666432 9 72342376139456512 11 4521261338198016 5 34594750464 3 3227525120 4 8421600 2 1576984 0 265732 1 4311810305 
4/30/2 13835058055282180100 10 505247583195627520 5 3467877266191548416 0 584350847744344064 8 18107582119936 11 54184484920098816 6 7705204883456 9 1880621056 7 17381588992 4 8421600 3 6303760 2 3594 1 4311810305 
4/30/3 13835058055282180104 8 2163979620951523328 0 2337403390977376256 10 36240727885217792 7 1702061179666432 9 72342376139456512 3 17799955087360 6 34595143680 4 269491200 11 2155905216 5 6299696 2 393734 1 4311810305 
4/30/4 13835058055282180112 9 3521814908603727872 11 1081145385545629696 8 8453045394341888 10 247115238342656 7 17833241083904 6 7705204883456 5 17650679808 3 3227525120 4 8421600 0 531464 2 393734 1 4311810305 
4/30/5 13835058055282180128 9 4038602965844492288 8 67624363154735104 4 504685732753833984 3 569598562795520 7 141700634771456 6 61641639067648 5 8825339904 0 544219136 11 2155905216 10 7192 2 393734 1 4311810305 
4/30/6 13835058055282180160 8 4327959241903046656 3 217866030020558848 4 63191682027356160 7 2278239632359424 10 105965969997824 9 284782135083008 6 69190287360 11 3229646976 5 6299696 0 531464 2 393734 1 4311810305 
4/30/7 13835058055282180097 9 4062246863888187392 10 505247583195627520 5 4627019807588352 7 3384313970163712 11 36170087484358656 6 9036745408512 8 1112413372416 2 806367232 3 101451776 4 14712960 1 124 0 132866 
4/31/1 13835058055282163842 11 2166231420765208576 5 2369034141485236224 6 74029018386530304 9 105793634435072 7 2282603319132160 10 827859140608 8 2207713984512 4 941629440 3 8437856 2 1576984 0 265732 1 4311810305 
4/31/2 13835058055282163844 9 3521814908603727872 10 505247583195627520 0 584350847744344064 11 263951510142976 6 7705204883456 7 413124263936 5 51607109632 8 552985460736 3 135802880 4 4210800 2 3594 1 4311810305 
4/31/3 13835058055282163848 11 1081145385545629696 3 3485856480328941568 9 7934075906031616 0 570655124750336 8 36170361288523776 5 9037148061696 7 17415274496 10 1086373888 4 269491200 6 2105456 2 393734 1 4311810305 
4/31/4 13835058055282163856 6 4039746457937379328 10 217018306555543552 8 291612491098619904 11 54184484920098816 9 9113028322656256 5 9037148061696 4 2207848071168 7 275783680 3 8437856 0 531464 2 393734 1 4311810305 
4/31/5 13835058055282163872 0 584350847744344064 4 504685732753833984 10 54254851516792832 11 3467807034886324224 5 17712512237568 8 569555646676992 6 276761149440 7 135793664 9 2155921472 3 2109464 2 393734 1 4311810305 
4/31/6 13835058055282163904 11 1081145385545629696 10 36240727885217792 8 2332899928788959232 9 1157451526873022464 6 3945064900329472 5 3307225481216 7 69125275648 4 3766517760 3 4218928 0 531464 2 393734 1 4311810305 
4/31/7 13835058055282163841 8 4325707442089361408 11 67694731898912768 10 217018306555543552 3 1139197125591040 6 123283278135296 5 825713754112 7 17281318912 9 2211925000192 4 2155929600 2 403707904 1 124 0 132866 
4/4/1 13835058089641902082 10 3490289711212134400 11 1081145385545629696 3 3404156719071232 7 570663714684928 8 36240455154794496 9 35597766885376 6 8824946688 5 807428096 4 8421600 2 1576984 0 265732 1 4311810305 
4/4/2 13835058089641902084 9 3521814908603727872 7 580405800023883776 4 504685732753833984 0 4565240998002688 10 211931939995648 6 138380574720 8 2224826744832 5 68947968 11 2155905216 3 4218928 2 3594 1 4311810305 
4/4/3 13835058089641902088 11 1081145385545629696 6 2368928588368969728 7 1160811600047767552 0 570655124750336 10 211933013737472 3 17799955087360 8 17683185664 9 3673088 4 8421600 5 4222992 2 393734 1 4311810305 
4/4/4 13835058089641902096 8 4327959241903046656 5 148064633842827264 7 9130413276528640 9 72342376139456512 11 54184484920098816 6 4415461261312 10 413931667456 3 271605760 4 8421600 0 531464 2 393734 1 4311810305 
